,sg_document_type,sg_create_at,sg_update_at,sg_additional_info,form_date,user_type,format_action,business_type,legal_representatives,directives,shareholders,bank_referrals,commercial_referrals,format_info.code,format_info.version,basic_info.type,basic_info.entity.name,basic_info.entity.id_type,basic_info.entity.id,basic_info.legal_representative.name,basic_info.legal_representative.id_type,basic_info.legal_representative.id,basic_info.address,basic_info.city,basic_info.phone,basic_info.contact_info,basic_info.isPEP,basic_info.last_position,business_info.statutory_activity,business_info.ciiu,business_info.joint-document,business_info.commercial_registration,business_info.registered_shared_capital,business_info.constitution_date,business_info.good_or_service,business_info.company_type, ,certificates.list_of_certificates,certificates.in_progress.process,certificates.in_progress.percentage_progress,certificates.in_progress.init_date,accounting_and_taxes.isRegimenComun,accounting_and_taxes.isRegimenSimplificado,accounting_and_taxes.isDeclaraRenta,accounting_and_taxes.isAutoRetenedor,accounting_and_taxes.payment_terms,accounting_and_taxes.payment_terms_other,
155,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-02,proveedor,vincular,Pequeña,"[{'name': 'Adán Jeremías Serna Muñoz', 'id_type': 'CC', 'id_number': '1292371579', 'nationality': 'Armenia'}, {'name': 'Alba Consuelo Velandia Alarcón', 'id_type': 'CE', 'id_number': '9623767155', 'nationality': 'Norway'}, {'name': 'Harol Herrera Ochoa', 'id_type': 'CE', 'id_number': '698217039', 'nationality': 'Liechtenstein'}, {'name': 'Tatiana Suarez Becerra', 'id_type': 'CE', 'id_number': '8173759131', 'nationality': 'Syrian Arab Republic'}]","[{'name': 'Felix Álvarez Aguilar', 'id_type': 'CE', 'id_number': '1502770214', 'nationality': 'Djibouti'}, {'name': 'Ángel Bonilla-Lucena', 'id_type': 'CC', 'id_number': '4198014006', 'nationality': 'Lithuania'}]","[{'name': 'Silvio Franch Sastre', 'id_type': 'CC', 'id_number': '3230639726', 'nationality': 'Eritrea', 'isPEP': True, 'share_percentage': 1}, {'name': 'José Manuel Silva', 'id_type': 'CE', 'id_number': '2319096730', 'nationality': 'Saudi Arabia', 'isPEP': False, 'share_percentage': 1}]","[{'name': 'AVillas', 'address': 'Antioquia Itagui , Cra. 50 #49-10', 'phone': '+ 57 4833927788'}, {'name': 'AVillas', 'address': 'Bolivar San Martin De Loba , Cra. 13 #8-20', 'phone': '+ 57 5597761266'}, {'name': 'Finandina', 'address': 'Antioquia Medellin , Cra. 81 #37-45', 'phone': '+ 57 1931543253'}]","[{'name': 'Martínez, Moreno and Ramírez', 'address': 'Cundinamarca Bogota , Cra.21 # 88-12', 'phone': '+ 57 5964063363'}, {'name': 'Duran, Luís and González', 'address': 'Tolima Ibague , Cl. 9 #3-50', 'phone': '+ 57 9734041908'}, {'name': 'Arroyo-Reyes', 'address': 'Valle Del Cauca Ansermanuevo , Cra. 5 #6-42', 'phone': '+ 57 9256106341'}, {'name': 'Miranda, Comas and Maldonado', 'address': 'Meta La Macarena , Cra. 3 #9-83', 'phone': '+ 57 6606302870'}]",Sagrilaft,1,juridica,"Porta, Barrena and Salcedo",NIT,3440027920,Sigfrido Noguera Frías,CE,7060742734,"Cundinamarca Nemocon , Cra. 6 #3-77",San Juanito,+ 57 2816082228,"({'name': 'Alex Diéguez Álamo', 'position': 'Aerotécnico fuerza aérea    ', 'email': 'bramis@gmail.com', 'phone': ['+ 57 1788270030']},)",False,Operador planta tratamiento desechos líquidos,86221,"Actividades de la práctica odontológica, sin internación (excepto actividades de promoción y prevención que realicen las entidades e instituciones promotoras y prestadoras de servicios de salud de naturaleza pública o privada, con recursos que provengan del Sistema General de Seguridad Social en Salud.)",1490,04565b4a22d882c02701560a548b9600c6992551,b70967bf0d8f7ff9fea7780e10ff5cdedf760896,1989-12-31,86221,Sociedad Anónima,Mixto,OEA,,,,True,False,True,True,30d0,,
156,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-02,cliente,vincular,Grande,"[{'name': 'Adriana Alexandra Arteaga Giraldo', 'id_type': 'CC', 'id_number': '2728215983', 'nationality': 'Ecuador'}, {'name': 'Isidro Velasco Ripoll', 'id_type': 'CC', 'id_number': '632246690', 'nationality': 'Cameroon'}]","[{'name': 'Clara Fiol Moraleda', 'id_type': 'CE', 'id_number': '3168841033', 'nationality': 'Bosnia and Herzegovina'}, {'name': 'Carlos Jorge Carvajal Zapata', 'id_type': 'CE', 'id_number': '6299911255', 'nationality': 'Holy See (Vatican City State)'}, {'name': 'Nayara Rita Téllez Coca', 'id_type': 'CE', 'id_number': '3485696752', 'nationality': 'Jamaica'}, {'name': 'Bibiana Martorell', 'id_type': 'CC', 'id_number': '9285834173', 'nationality': 'Falkland Islands (Malvinas)'}, {'name': 'Adriana Alexandra Arteaga Giraldo', 'id_type': 'CC', 'id_number': '2728215983', 'nationality': 'Ecuador'}]","[{'name': 'Sebastián Ortiz', 'id_type': 'CE', 'id_number': '7763082248', 'nationality': 'Saint Vincent and the Grenadines', 'isPEP': True, 'share_percentage': 1}, {'name': 'Manuel Sarmiento Arango', 'id_type': 'CE', 'id_number': '8011500151', 'nationality': 'Solomon Islands', 'isPEP': False, 'share_percentage': 1}, {'name': 'Macario Perea Casal', 'id_type': 'CC', 'id_number': '797364153', 'nationality': 'Mongolia', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'Finandina', 'address': 'Sucre Majagual , Cl. 4 #14-38', 'phone': '+ 57 7557657700'}, {'name': 'Finandina', 'address': 'Norte De Santander Durania , Cl. 10 #1-29', 'phone': '+ 57 2575763010'}, {'name': 'Finandina', 'address': 'Cauca Rosas , Cra. 2 #3-78', 'phone': '+ 57 3562812852'}, {'name': 'Finandina', 'address': 'Cundinamarca - Bogota, Cra. 13 #27-50', 'phone': '+ 57 197587379'}]","[{'name': 'Andrés, Folch and Fuente', 'address': 'Santander San Gil , Cl. 11 #10-41', 'phone': '+ 57 9742584830'}, {'name': 'Romero PLC', 'address': 'Risaralda Dosquebradas , Cl. 36 #15-17', 'phone': '+ 57 4213825781'}]",Sagrilaft,1,juridica,Cerezo Inc,NIT,5938023210,Nebot and Sons,NIT,879804130-1,"Norte De Santander Teorama , Cra. 5 #5-37",San Pedro de Cartago,+ 57 2166726435,"({'name': 'Dorotea Pacheco-Cano', 'position': 'Sastre teatro', 'email': 'belengil@yahoo.com', 'phone': ['+ 57 8351243327']},)",False,Abogado laboralista,2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",4661,b125bc72dc684247af22996364c737851874ea79,d0b685f687d1b5d796a431b48765a135d675a1fb,2003-02-13,2023,Sociedad en comandita,Privado,18001,,,,True,False,True,False,Contado,,
157,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-25,proveedor,vincular,,[],[],[],"[{'name': 'Finandina', 'address': 'Cauca Toribio , Cl. 3 #5-51', 'phone': '+ 57 4143356715'}, {'name': 'Finandina', 'address': 'Quindio Genova , Cra. 10 #23-01', 'phone': '+ 57 3022862096'}, {'name': 'AVillas', 'address': 'Antioquia Envigado , Cra. 42 #38-45', 'phone': '+ 57 8217424352'}]",[],Sagrilaft,1,natural,Miguel Romero,CC,8690142105,,,,"Tolima Guamo , Cra. 9 #5-35",Dibula,+ 57 2288678342,"({'name': 'Miguel Romero', 'position': 'Obrero planta procesamiento pescados', 'email': 'adelina90@yahoo.com', 'phone': ['+ 57 1212615939']},)",False,Liquidador nómina,58112,Edición y publicación de libros,8911,,,1983-07-04,,,,,,,,False,True,True,False,30d0,,
158,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-12,cliente,vincular,,[],[],[],"[{'name': 'AVillas', 'address': 'TOLIMA Ibague, Cra. 543-23', 'phone': '+ 57 9874823981'}]",[],Sagrilaft,1,natural,Gloria Ospina Restrepo,CC,1320507120,,,,"Valle Del Cauca Caicedonia , Cra. 14 #9-13",El Tarra,+ 57 4796657346,"({'name': 'Gloria Ospina Restrepo', 'position': 'Reparador pianos', 'email': 'fortunataluque@gmail.com', 'phone': ['+ 57 1447112107']},)",True,Techador pizarra,1103,"Producción de malta, elaboración de cervezas y otras bebidas malteadas",7265,,,1989-09-09,,,,,,,,False,False,True,False,60d,,
159,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-12,proveedor,vincular,Pequeña,"[{'name': 'Julio Boada Leal', 'id_type': 'CE', 'id_number': '2092383686', 'nationality': 'Chad'}, {'name': 'Graciana Rico Viana', 'id_type': 'CE', 'id_number': '2427082492', 'nationality': 'Peru'}, {'name': 'Ana Xiomara Pino Arnau', 'id_type': 'CE', 'id_number': '1399191232', 'nationality': 'Cook Islands'}]","[{'name': 'Aitor Amo Solera', 'id_type': 'CC', 'id_number': '5808644198', 'nationality': 'Malawi'}]","[{'name': 'Asunción Mesa Morillo', 'id_type': 'CC', 'id_number': '4498465447', 'nationality': 'Benin', 'isPEP': True, 'share_percentage': 1}, {'name': 'Lucio Ferrer Cerdán', 'id_type': 'CC', 'id_number': '5161001478', 'nationality': 'Faroe Islands', 'isPEP': True, 'share_percentage': 1}, {'name': 'Ramiro Vilaplana', 'id_type': 'CC', 'id_number': '7206268411', 'nationality': 'Slovenia', 'isPEP': False, 'share_percentage': 1}, {'name': 'Stella Carmen Romero Trujillo', 'id_type': 'CE', 'id_number': '3133104231', 'nationality': 'Barbados', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'Bancolombia', 'address': 'Cauca Balboa , Cl. 5 #4-47', 'phone': '+ 57 6415460289'}, {'name': 'Bancolombia', 'address': 'Quindio Calarca , Cra. 26 #39-37', 'phone': '+ 57 964568452'}, {'name': 'Finandina', 'address': 'Antioquia Bello , Cra. 51 #51-55', 'phone': '+ 57 3695177125'}, {'name': 'Finandina', 'address': 'Tolima Ibague , Cra. 5 #68-28', 'phone': '+ 57 6576775141'}]","[{'name': 'Duque Group', 'address': 'Antioquia Itagui , Cra. 50 #49-10', 'phone': '+ 57 3342060849'}, {'name': 'Pineda-Pérez', 'address': 'La Guajira Maicao , Cra. 10 #15-19', 'phone': '+ 57 373281832'}]",Sagrilaft,1,juridica,Martínez-Alfonso,NIT,1063916493,Alexander Fernando Barrera González,CE,2857397909,"Cundinamarca Bogota , Cl. 11 #4-14",Agustín Codazzi,+ 57 1635580074,"({'name': 'Rogelio Kike Posada Cantón', 'position': 'Novelista', 'email': 'danilojulia@yahoo.com', 'phone': ['+ 57 2458663605']},)",False,Reparador máquinas tragamonedas ,4210,Construcción de carreteras y vías de ferrocarril,7923,39435100921e2d148520804d2439aee5004fdc4d,4bb58030d368b3f6a302c85d78418292109746f9,1977-05-29,4210,Sociedad Anónima,Publico,14001,,,,True,False,True,False,Contado,,
160,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-19,proveedor,vincular,,[],[],[],"[{'name': 'AVillas', 'address': 'Valle Del Cauca Andalucia , Cl. 14 #4-11', 'phone': '+ 57 3057566242'}]",[],Sagrilaft,1,natural,Lucho Macario Higueras Salmerón,CC,1197480702,,,,"Caldas Belalcazar , Cl. 15 #4-11",Baraya,+ 57 5672803361,"({'name': 'Lucho Macario Higueras Salmerón', 'position': 'Ayudante aserradero monte ', 'email': 'bbarbero@yahoo.com', 'phone': ['+ 57 4548827666']},)",False,Operador máquina hilado hilo e hilaza,71122,Actividades de ingeniería y otras actividades conexas de consultoría técnica en ejercicio de una profesión liberal,6963,,,2000-09-08,,,,,,,,False,False,False,False,30d0,,
161,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-09,proveedor,vincular,Microempresa,"[{'name': 'Antonio Rosero Ávila', 'id_type': 'CC', 'id_number': '3266774518', 'nationality': 'Bahrain'}, {'name': 'Felipa Cámara Dominguez', 'id_type': 'CE', 'id_number': '8476641266', 'nationality': 'Zimbabwe'}, {'name': 'Paulino Grau Ferrándiz', 'id_type': 'CE', 'id_number': '2345691689', 'nationality': 'Netherlands'}]","[{'name': 'Sandalio Giralt Duran', 'id_type': 'CE', 'id_number': '7039343626', 'nationality': 'Wallis and Futuna'}, {'name': 'Lucila Cuevas Alcolea', 'id_type': 'CC', 'id_number': '3188318193', 'nationality': 'Colombia'}, {'name': 'Geraldo Castilla Peláez', 'id_type': 'CC', 'id_number': '7083989625', 'nationality': 'Suriname'}, {'name': 'Andrés Andrés Hernández Cruz', 'id_type': 'CE', 'id_number': '7932198143', 'nationality': 'Palestinian Territory, Occupied'}]","[{'name': 'Fernanda Gina Camacho', 'id_type': 'CE', 'id_number': '1956461565', 'nationality': 'Honduras', 'isPEP': False, 'share_percentage': 1}, {'name': 'Stiven Carlos González Fernández', 'id_type': 'CE', 'id_number': '9713489931', 'nationality': 'Norway', 'isPEP': True, 'share_percentage': 1}, {'name': 'Teresa Dayana Jiménez Martínez', 'id_type': 'CC', 'id_number': '7454616121', 'nationality': 'United Arab Emirates', 'isPEP': False, 'share_percentage': 1}]","[{'name': 'Bancolombia', 'address': 'Cundinamarca Bogota , Cl. 13 #3-17', 'phone': '+ 57 1861773731'}, {'name': 'Bancolombia', 'address': 'Valle Del Cauca Guacari , Cl. 6 #4-64', 'phone': '+ 57 9779661606'}, {'name': 'Bancolombia', 'address': 'Antioquia Medellin , Cl. 52 #49-43', 'phone': '+ 57 4202030321'}]","[{'name': 'Tejedor LLC', 'address': 'Antioquia San Carlos , Cra. 20 #20-23', 'phone': '+ 57 5146469673'}, {'name': 'Pedraza-Velázquez', 'address': 'Quindio Quimbaya , Cra. 7 #15-24', 'phone': '+ 57 6473699709'}, {'name': 'Pozuelo, Cuenca and Granados', 'address': 'Bolivar San Pablo , Cra. 6 #18-34', 'phone': '+ 57 6171948307'}, {'name': 'Ávila-Bedoya', 'address': 'Nariño Sandona , Cl. 7 #06-65', 'phone': '+ 57 5337947928'}]",Sagrilaft,1,juridica,Quesada-Perera,NIT,1994966968,Jackeline Mayerly Arroyo,CE,1785286502,"Norte De Santander Arboledas , Cl. 3 #5-48",Cartago,+ 57 4620864895,"({'name': 'Jenny Gloria Barrera Calderón', 'position': 'Dibujante técnico', 'email': 'martijose-luis@hotmail.com', 'phone': ['+ 57 1690002719']},)",True,Primero bordo embarcación pesquera,5229,Otras actividades complementarias al transporte,3289,1e9b7a8604056d106ec5d6ff2e4649e90b1e8fe1,35b820768f3eb325f72b1002162d0a6a97a4e373,1990-07-20,5229,Sociedad en comandita,Privado,Otra,,,,True,False,True,True,30d0,,
162,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-06,proveedor,vincular,Grande,"[{'name': 'Paola Alicia Torres Cruz', 'id_type': 'CC', 'id_number': '7110411434', 'nationality': 'Isle of Man'}, {'name': 'María Valentina Becerra Ospina', 'id_type': 'CE', 'id_number': '7799772384', 'nationality': 'Andorra'}, {'name': 'Jesús Monroy Beltrán', 'id_type': 'CE', 'id_number': '6976119890', 'nationality': 'Nauru'}, {'name': 'Carmina Cabanillas Bayona', 'id_type': 'CC', 'id_number': '5752736428', 'nationality': 'Qatar'}]","[{'name': 'Alexandra María Calderón', 'id_type': 'CC', 'id_number': '8926951422', 'nationality': 'Ukraine'}, {'name': 'Lorenzo Francisco Otero', 'id_type': 'CC', 'id_number': '4856329482', 'nationality': 'Luxembourg'}, {'name': 'Liliana Carmen Cabrera Sarmiento', 'id_type': 'CE', 'id_number': '6685458076', 'nationality': 'Congo'}]","[{'name': 'Alfonso Jorge Quiroz Gómez', 'id_type': 'CC', 'id_number': '7298635757', 'nationality': 'Qatar', 'isPEP': True, 'share_percentage': 1}, {'name': 'José Chávez', 'id_type': 'CE', 'id_number': '6973087864', 'nationality': 'Jersey', 'isPEP': False, 'share_percentage': 1}]","[{'name': 'AVillas', 'address': 'Antioquia Caramanta , Cra. Leticia #20-53', 'phone': '+ 57 3570052618'}, {'name': 'AVillas', 'address': 'Cesar Gamarra , Cra. 8 #6-24', 'phone': '+ 57 6881934767'}, {'name': 'Finandina', 'address': 'Risaralda Guatica , Cra. 8 ', 'phone': '+ 57 8226397437'}]","[{'name': 'Belda, Fuster and Carretero', 'address': 'Santander Bucaramanga , Cra. 36 #51-32', 'phone': '+ 57 2107837495'}, {'name': 'Sierra-Mora', 'address': 'ARAUCA Arauca , Cl. 21 #1-34', 'phone': '+ 57 7565160307'}, {'name': 'Rojas-Flórez', 'address': 'Santander Guadalupe , Cra. 4 #4-98', 'phone': '+ 57 7523074523'}]",Sagrilaft,1,juridica,Zapata-Peña,NIT,884575470,Castro-Reyes,NIT,7194489610-5,"Valle Del Cauca Andalucia , Cl. 14 #4-11",Albania,+ 57 9757128260,"({'name': 'Rosalía Pazos', 'position': 'Supervisor enfermería', 'email': 'fpalau@hotmail.com', 'phone': ['+ 57 5932338856']},)",False,Fabricante velas cera parafina a mano,8010,Actividades de seguridad privada,8963,3a88845c898c88e16359e20fe219d5fbc38aa5eb,9b129768df12950537f4c78f2a46750bec0388ab,2000-06-10,8010,Sociedad Limitada,Mixto,27001,,,,True,False,True,False,Contado,,
163,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-04,cliente,vincular,,[],[],[],"[{'name': 'Bancolombia', 'address': 'Cauca Rosas , Cra. 2 #3-78', 'phone': '+ 57 951928856'}]",[],Sagrilaft,1,natural,Aida Barragán,CC,1786808252,,,,"RISARALDA Pereira , Cl. 35 #8B-11",Apía,+ 57 3822177762,"({'name': 'Aida Barragán', 'position': 'Operador máquina aserradora piedra', 'email': 'expositomartin@hotmail.com', 'phone': ['+ 57 62042778']},)",True,Chizguera modistería,4732,"Comercio al por menor de lubricantes (aceites, grasas), aditivos y productos de limpieza para vehículos automotores",281,,,1997-10-02,,,,,,,,False,False,False,False,Contado,,
164,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-18,proveedor,vincular,Microempresa,"[{'name': 'Kelly Bernal', 'id_type': 'CC', 'id_number': '4805664679', 'nationality': 'Japan'}, {'name': 'César Yamid Meza Castaño', 'id_type': 'CE', 'id_number': '9764955758', 'nationality': 'Libyan Arab Jamahiriya'}, {'name': 'Camilo Jaime Rojas', 'id_type': 'CC', 'id_number': '4249545208', 'nationality': 'Lithuania'}]","[{'name': 'Andrea Ramírez', 'id_type': 'CE', 'id_number': '4869595559', 'nationality': 'Kazakhstan'}, {'name': 'Kelly Bernal', 'id_type': 'CC', 'id_number': '4805664679', 'nationality': 'Japan'}]","[{'name': 'Angélica Mosquera', 'id_type': 'CE', 'id_number': '3304718423', 'nationality': 'Slovenia', 'isPEP': False, 'share_percentage': 1}, {'name': 'Íngrid Alexandra Pozuelo Sanz', 'id_type': 'CC', 'id_number': '7818227959', 'nationality': 'Libyan Arab Jamahiriya', 'isPEP': False, 'share_percentage': 1}]","[{'name': 'Finandina', 'address': 'Cundinamarca Nocaima , Cl. 6 #5-73', 'phone': '+ 57 6951070340'}, {'name': 'Bancolombia', 'address': 'Cundinamarca Bogota , Cra. 13 #61-24', 'phone': '+ 57 5405569140'}, {'name': 'AVillas', 'address': 'Antioquia Apartado , Cra. 100 #77-52', 'phone': '+ 57 1662064262'}, {'name': 'AVillas', 'address': 'Antioquia La Estrella , Cl. 81 Sur #61-69', 'phone': '+ 57 1603887073'}]","[{'name': 'Mata, Aroca and Guillen', 'address': 'Cundinamarca Bogota , Cl. 13 #2-44', 'phone': '+ 57 1936984294'}]",Sagrilaft,1,juridica,"Castellanos, Henao and Rincón",NIT,250063790,Yina Lucía Cárdenas Granados,CE,512312440,"Magdalena San Zenon , Cra. 3 #6-16",Nóvita,+ 57 607417469,"({'name': 'Patricia Helena Monsalve Chávez', 'position': 'Reparador instrumentos musicales viento', 'email': 'simon26@gmail.com', 'phone': ['+ 57 9245886229']},)",True,Inspector productos lácteos,9529,Mantenimiento y reparación de otros efectos personales y enseres domésticos,2668,f28aa8e48ac32d343fc20fe28e63053499375f52,aa964ac39376c7194354cf49d3559324741bf890,1991-12-19,9529,Sociedad Limitada,Privado,OEA,,,,True,False,True,True,Contado,,
165,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-29,proveedor,vincular,,[],[],[],"[{'name': 'Finandina', 'address': 'Atlantico Barranquilla , Cra. 51B #76-27', 'phone': '+ 57 7236637369'}, {'name': 'AVillas', 'address': 'Norte De Santander Cucuta , Cl. 10 #0-47', 'phone': '+ 57 9761029362'}, {'name': 'Bancolombia', 'address': 'Huila Aipe , Cl. 4 #5-23', 'phone': '+ 57 3944054746'}]",[],Sagrilaft,1,natural,Sofía Claudia Rodríguez Gutiérrez,CC,6597362572,,,,"Boyaca Tunja , Cra. 1F #40-149",Colón,+ 57 9795621249,"({'name': 'Sofía Claudia Rodríguez Gutiérrez', 'position': 'Obrero mantenimiento vías férreas', 'email': 'magdalena42@gmail.com', 'phone': ['+ 57 9230775987']},)",False,Pintor arte,2591,"Forja, prensado, estampado y laminado de metal; pulvimetalurgia",7041,,,1995-11-17,,,,,,,,False,True,True,False,60d,,
166,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-12,proveedor,vincular,Grande,"[{'name': 'Norbey Juan Mosquera Castro', 'id_type': 'CE', 'id_number': '1363135088', 'nationality': 'Saint Martin'}, {'name': 'Ramona del Valcárcel', 'id_type': 'CC', 'id_number': '700149280', 'nationality': 'Germany'}, {'name': 'Eloy del Carbonell', 'id_type': 'CE', 'id_number': '689476795', 'nationality': 'Kyrgyzstan'}, {'name': 'María Del Carmen Manjón', 'id_type': 'CC', 'id_number': '8862817115', 'nationality': 'Colombia'}]","[{'name': 'Hilda de Quero', 'id_type': 'CE', 'id_number': '7436673062', 'nationality': 'Bangladesh'}, {'name': 'Marcela Yurany Velásquez', 'id_type': 'CE', 'id_number': '3116041626', 'nationality': 'Palestinian Territory, Occupied'}, {'name': 'Shirley Torres Mosquera', 'id_type': 'CE', 'id_number': '1922340223', 'nationality': 'Kiribati'}, {'name': 'Azahara Martin Aragón', 'id_type': 'CC', 'id_number': '385225047', 'nationality': 'Saint Vincent and the Grenadines'}]","[{'name': 'Tania Páez Giménez', 'id_type': 'CC', 'id_number': '3796468425', 'nationality': 'Seychelles', 'isPEP': True, 'share_percentage': 1}, {'name': 'Andrés Pablo Zapata Peña', 'id_type': 'CC', 'id_number': '1371847907', 'nationality': 'Papua New Guinea', 'isPEP': False, 'share_percentage': 1}, {'name': 'Encarna Donoso Alvarez', 'id_type': 'CE', 'id_number': '5600693116', 'nationality': 'Mauritania', 'isPEP': False, 'share_percentage': 1}, {'name': 'Edilma Arias Rojas', 'id_type': 'CC', 'id_number': '7432613819', 'nationality': 'Sri Lanka', 'isPEP': False, 'share_percentage': 1}]","[{'name': 'Bancolombia', 'address': 'Valle Del Cauca Ansermanuevo , Cra. 5 #6-42', 'phone': '+ 57 8991816656'}, {'name': 'Bancolombia', 'address': 'Cundinamarca Bogota , Cra. 7 ', 'phone': '+ 57 3499200105'}]",[],Sagrilaft,1,juridica,"Angulo, Dávila and Palau",NIT,3634495199,"Hernández, Velásquez and Suárez",NIT,3451521445-6,"Cundinamarca Bogota , Cra. 18 #82-35",Anzoátegui,+ 57 7913152045,"({'name': 'Pedro Ramón Galvis Sánchez', 'position': 'Operador cámara fotograbado', 'email': 'vicentagonzalo@gmail.com', 'phone': ['+ 57 8596762672']},)",False,Modelo eventos,2816,Fabricación de equipo de elevación y manipulación,1595,e843ca5e77e2a48e276e00f85c8d36289a6db8e6,98634604c47ba7fe85395085188b4af861a91f3e,1999-11-22,2816,Sociedad Limitada,Publico,OEA,,,,True,False,True,False,60d,,
167,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-01,proveedor,vincular,,[],[],[],"[{'name': 'Bancolombia', 'address': 'Cundinamarca Tocancipa , Cra. 6 #9-12', 'phone': '+ 57 9483230324'}, {'name': 'AVillas', 'address': 'Valle Del Cauca Jamundi , Cra. 7 #9-34', 'phone': '+ 57 8722840315'}, {'name': 'Bancolombia', 'address': 'Quindio Armenia , Cl. 21 #14-31', 'phone': '+ 57 3969029949'}, {'name': 'AVillas', 'address': 'Nariño Alban , Cra. 2 #3-06', 'phone': '+ 57 2963756301'}]",[],Sagrilaft,1,natural,Cintia Pons Céspedes,CC,1317812003,,,,"Cundinamarca - Bogota, Cl. 100 #10-45",Puerto Guzmán,+ 57 5291868193,"({'name': 'Cintia Pons Céspedes', 'position': 'Auxiliar ahorros', 'email': 'bmarquez@yahoo.com', 'phone': ['+ 57 1449487163']},)",False,Tallista piedras preciosas,86911,"Actividades de apoyo diagnóstico (excepto actividades de promoción y prevención que realicen las entidades e instituciones promotoras y prestadoras de servicios de salud de naturaleza pública o privada, con recursos que provengan del Sistema General de Seguridad Social en Salud.",2528,,,1982-03-18,,,,,,,,False,False,False,False,Contado,,
168,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-13,cliente,vincular,,[],[],[],"[{'name': 'AVillas', 'address': 'Cesar Valledupar , Cl. 16A #9-11', 'phone': '+ 57 297997858'}, {'name': 'Bancolombia', 'address': 'Guaviare San Jose Del Guaviare , Cra. 22 #10-21', 'phone': '+ 57 4097665973'}]",[],Sagrilaft,1,natural,Pepita Ribes Carlos,CC,2290162118,,,,"Cundinamarca - Bogota, Cl. 13 #60-66",Timbío,+ 57 3059569849,"({'name': 'Pepita Ribes Carlos', 'position': 'Coordinador cartera', 'email': 'cesarquintana@hotmail.com', 'phone': ['+ 57 7471951137']},)",True,Neurocirujano,4111,Construcción de edificios residenciales,4977,,,1979-06-09,,,,,,,,False,False,True,False,60d,,
169,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-02,cliente,vincular,Microempresa,"[{'name': 'Darío del Morcillo', 'id_type': 'CC', 'id_number': '2167842803', 'nationality': 'Tunisia'}, {'name': 'Manuel Narváez Manrique', 'id_type': 'CE', 'id_number': '5197662860', 'nationality': 'Turks and Caicos Islands'}, {'name': 'Hortensia Palmer Alberdi', 'id_type': 'CC', 'id_number': '1997332827', 'nationality': 'Morocco'}]","[{'name': 'Teo Camps Becerra', 'id_type': 'CE', 'id_number': '4181620131', 'nationality': 'Denmark'}, {'name': 'María Yulieth Velásquez', 'id_type': 'CE', 'id_number': '6931524074', 'nationality': 'French Polynesia'}]","[{'name': 'Diego Carlos Luna', 'id_type': 'CE', 'id_number': '3929984596', 'nationality': 'Tonga', 'isPEP': True, 'share_percentage': 1}, {'name': 'Javier Uriel Cano', 'id_type': 'CC', 'id_number': '6987816248', 'nationality': 'Zimbabwe', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'Finandina', 'address': 'Cundinamarca - Bogota, Cl. 100 #10-45', 'phone': '+ 57 3355582823'}]","[{'name': 'Moreno PLC', 'address': 'Cundinamarca - Bogota, Cra. 10 #16-22', 'phone': '+ 57 5601317141'}, {'name': 'Flórez-Hernández', 'address': 'Caldas Manizales , Cl. 22 #21-50', 'phone': '+ 57 7992209795'}]",Sagrilaft,1,juridica,Rincón-Moreno,NIT,3244627863,María Martínez,CE,5965655054,"Cundinamarca - Bogota, Cl. 61A #16",Alpujarra,+ 57 5142749322,"({'name': 'Carlos Roig Mata', 'position': 'Montajista finalizador línea', 'email': 'visitacion10@gmail.com', 'phone': ['+ 57 7866649336']},)",False,Presidente empresa telecomunicaciones pública,5310,Actividades postales nacionales,8002,cff98cff422836f6cda2572fc0e5499204de0ef8,e6f8259518afe5da8e34ccea842ebd92e972a852,1978-03-17,5310,Sociedad Limitada,Mixto,9001,,,,True,False,True,False,60d,,
